Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CashbackPerOrder,CouponPerOrder,AppHoursPerDevice,IsNewCustomer,OrdersPerMonth,CashbackPerMonth,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
2.0,1,8.0,2.0,3,1,2,19.0,1.0,1.0,3.0,189,189.0,1.0,0.6666666666666666,1,0.3333333333333333,63.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2.0,1,23.0,4.0,3,5,2,20.0,1.0,2.0,8.0,182,91.0,0.5,1.3333333333333333,1,0.6666666666666666,60.666666666666664,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21.0,1,14.0,3.0,5,5,9,15.0,5.0,6.0,3.0,225,37.5,0.8333333333333334,0.6,0,0.2727272727272727,10.227272727272727,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
20.0,3,20.0,2.0,3,5,3,12.0,1.0,1.0,7.0,150,150.0,1.0,0.6666666666666666,0,0.047619047619047616,7.142857142857143,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
13.0,1,14.0,2.0,4,4,3,11.0,4.0,2.0,8.0,238,119.0,2.0,0.5,0,0.14285714285714285,17.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
11.0,3,20.0,3.0,3,4,1,11.0,5.0,7.0,7.0,199,28.428571428571427,0.7142857142857143,1.0,0,0.5833333333333334,16.583333333333332,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4.0,1,35.0,4.0,4,2,3,14.0,1.0,2.0,10.0,183,91.5,0.5,1.0,0,0.4,36.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
14.0,3,14.0,2.0,3,4,6,21.0,1.0,1.0,4.0,144,144.0,1.0,0.6666666666666666,0,0.06666666666666667,9.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
16.0,1,14.0,4.0,2,4,8,17.0,1.0,2.0,1.0,149,74.5,0.5,2.0,0,0.11764705882352941,8.764705882352942,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,3,22.0,3.0,3,5,3,20.0,1.0,1.0,0.0,186,186.0,1.0,1.0,1,1.0,186.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
11.0,3,8.0,2.0,3,5,4,15.0,0.0,1.0,7.0,169,169.0,0.0,0.6666666666666666,0,0.08333333333333333,14.083333333333334,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24.0,3,15.0,3.0,4,4,9,16.0,1.0,3.0,3.0,164,54.666666666666664,0.3333333333333333,0.75,0,0.12,6.56,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2.0,3,8.0,2.0,3,2,2,18.0,0.0,1.0,9.0,146,146.0,0.0,0.6666666666666666,1,0.3333333333333333,48.666666666666664,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
11.0,3,8.0,2.0,3,4,8,16.0,1.0,1.0,0.0,174,174.0,1.0,0.6666666666666666,0,0.08333333333333333,14.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3.0,3,14.0,3.0,3,4,2,18.0,1.0,1.0,0.0,125,125.0,1.0,1.0,1,0.25,31.25,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
20.0,1,22.0,3.0,1,3,2,19.0,0.0,2.0,7.0,151,75.5,0.0,3.0,0,0.09523809523809523,7.190476190476191,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,3,35.0,4.0,4,4,3,21.0,1.0,2.0,5.0,188,94.0,0.5,1.0,1,1.0,94.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9.0,1,6.0,2.0,3,5,3,22.0,1.0,1.0,0.0,121,121.0,1.0,0.6666666666666666,0,0.1,12.1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
7.0,3,15.0,3.0,3,3,2,20.0,0.0,1.0,3.0,157,157.0,0.0,1.0,0,0.125,19.625,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
14.0,3,21.0,3.0,4,5,3,16.0,1.0,2.0,3.0,171,85.5,0.5,0.75,0,0.13333333333333333,11.4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7.0,2,6.0,3.0,4,5,10,14.0,2.0,3.0,6.0,205,68.33333333333333,0.6666666666666666,0.75,0,0.375,25.625,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
7.0,1,14.0,3.0,4,1,2,16.0,1.0,1.0,3.0,126,126.0,1.0,0.75,0,0.125,15.75,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9.0,1,12.0,2.0,3,1,1,11.0,1.0,10.0,11.0,132,13.2,0.1,0.6666666666666666,0,1.0,13.2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
8.0,1,11.0,3.0,3,4,1,13.0,1.0,1.0,13.0,181,181.0,1.0,1.0,0,0.1111111111111111,20.11111111111111,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1.0,1,14.0,3.0,3,3,6,18.0,0.0,2.0,2.0,124,62.0,0.0,1.0,1,1.0,62.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.0,3,27.0,2.0,4,4,2,13.0,0.0,1.0,0.0,121,121.0,0.0,0.5,0,0.1,12.1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
19.0,1,13.0,3.0,3,3,7,13.0,0.0,1.0,7.0,208,208.0,0.0,1.0,0,0.05,10.4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
25.0,1,13.0,3.0,5,3,2,15.0,8.0,8.0,8.0,153,19.125,1.0,0.6,0,0.3076923076923077,5.884615384615385,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22.0,1,9.0,4.0,2,4,7,12.0,1.0,2.0,1.0,151,75.5,0.5,2.0,0,0.08695652173913043,6.565217391304348,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1.0,1,23.0,3.0,3,5,2,12.0,0.0,1.0,8.0,146,146.0,0.0,1.0,1,0.5,73.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5.0,1,14.0,3.0,4,1,5,23.0,1.0,2.0,8.0,184,92.0,0.5,0.75,0,0.3333333333333333,30.666666666666668,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,7.0,4.0,5,4,8,21.0,1.0,2.0,3.0,148,74.0,0.5,0.8,0,0.2857142857142857,21.142857142857142,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3.0,1,22.0,4.0,6,2,2,19.0,2.0,2.0,4.0,147,73.5,1.0,0.6666666666666666,1,0.5,36.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
13.0,1,14.0,3.0,5,1,3,15.0,7.0,14.0,4.0,318,22.714285714285715,0.5,0.6,0,1.0,22.714285714285715,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.0,3,10.0,3.0,3,1,3,13.0,0.0,1.0,0.0,197,197.0,0.0,1.0,0,0.125,24.625,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
19.0,2,6.0,2.0,3,5,7,12.0,3.0,5.0,7.0,134,26.8,0.6,0.6666666666666666,0,0.25,6.7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6.0,1,35.0,3.0,5,4,3,14.0,4.0,5.0,2.0,153,30.6,0.8,0.6,0,0.7142857142857143,21.857142857142858,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6.0,3,9.0,4.0,4,5,3,13.0,1.0,2.0,1.0,153,76.5,0.5,1.0,0,0.2857142857142857,21.857142857142858,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4.0,1,6.0,2.0,5,3,1,12.0,1.0,1.0,4.0,143,143.0,1.0,0.4,0,0.2,28.6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
14.0,3,35.0,3.0,6,5,5,16.0,2.0,2.0,2.0,234,117.0,1.0,0.5,0,0.13333333333333333,15.6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
9.0,1,9.0,2.0,3,3,2,13.0,0.0,1.0,0.0,114,114.0,0.0,0.6666666666666666,0,0.1,11.4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
19.0,1,24.0,2.0,3,3,3,14.0,1.0,1.0,8.0,148,148.0,1.0,0.6666666666666666,0,0.05,7.4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,1,9.0,3.0,4,2,1,11.0,0.0,1.0,0.0,129,129.0,0.0,0.75,1,1.0,129.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
8.0,1,9.0,3.0,5,5,8,14.0,1.0,6.0,10.0,185,30.833333333333332,0.16666666666666666,0.6,0,0.6666666666666666,20.555555555555557,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,2,32.0,4.0,4,3,3,24.0,3.0,6.0,8.0,154,25.666666666666668,0.5,1.0,1,3.0,77.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
9.0,1,8.0,3.0,3,3,3,14.0,0.0,1.0,2.0,120,120.0,0.0,1.0,0,0.1,12.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,3,32.0,2.0,3,2,2,23.0,0.0,1.0,4.0,162,162.0,0.0,0.6666666666666666,1,1.0,162.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7.0,1,13.0,2.0,4,2,5,24.0,5.0,5.0,8.0,202,40.4,1.0,0.5,0,0.625,25.25,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
13.0,1,7.0,4.0,4,3,9,15.0,1.0,2.0,3.0,147,73.5,0.5,1.0,0,0.14285714285714285,10.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.0,1,25.0,3.0,1,3,7,12.0,0.0,2.0,2.0,128,64.0,0.0,3.0,0,0.3333333333333333,21.333333333333332,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
3.0,3,16.0,3.0,4,3,2,18.0,0.0,1.0,4.0,166,166.0,0.0,0.75,1,0.25,41.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.0,3,7.0,3.0,4,5,2,11.0,1.0,6.0,7.0,197,32.833333333333336,0.16666666666666666,0.75,1,6.0,197.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
16.0,1,12.0,4.0,4,3,6,18.0,1.0,3.0,1.0,146,48.666666666666664,0.3333333333333333,1.0,0,0.17647058823529413,8.588235294117647,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
20.0,3,10.0,3.0,4,3,5,15.0,2.0,5.0,10.0,300,60.0,0.4,0.75,0,0.23809523809523808,14.285714285714286,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
28.0,3,32.0,2.0,4,1,2,15.0,2.0,2.0,13.0,296,148.0,1.0,0.5,0,0.06896551724137931,10.206896551724139,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
12.0,1,16.0,4.0,4,1,3,13.0,2.0,3.0,2.0,148,49.333333333333336,0.6666666666666666,1.0,0,0.23076923076923078,11.384615384615385,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
24.0,1,7.0,4.0,4,4,5,15.0,1.0,2.0,8.0,307,153.5,0.5,1.0,0,0.08,12.28,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
9.0,3,18.0,3.0,4,5,2,18.0,1.0,1.0,0.0,120,120.0,1.0,0.75,0,0.1,12.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
28.0,1,8.0,2.0,4,5,9,12.0,1.0,1.0,0.0,290,290.0,1.0,0.5,0,0.034482758620689655,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.0,1,10.0,3.0,4,5,2,13.0,0.0,1.0,0.0,121,121.0,0.0,0.75,0,0.1,12.1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.0,1,10.0,2.0,3,3,2,14.0,1.0,9.0,9.0,290,32.22222222222222,0.1111111111111111,0.6666666666666666,0,0.6428571428571429,20.714285714285715,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0,1,10.0,4.0,4,3,3,21.0,2.0,2.0,1.0,146,73.0,1.0,1.0,0,0.4,29.2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9.0,1,9.0,3.0,4,1,4,15.0,1.0,2.0,8.0,183,91.5,0.5,0.75,0,0.2,18.3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,12.0,4.0,2,4,2,13.0,2.0,2.0,6.0,158,79.0,1.0,2.0,0,0.2857142857142857,22.571428571428573,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
14.0,2,10.0,2.0,5,4,7,19.0,0.0,1.0,2.0,164,164.0,0.0,0.4,0,0.06666666666666667,10.933333333333334,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
14.0,1,23.0,3.0,5,3,8,15.0,1.0,2.0,1.0,176,88.0,0.5,0.6,0,0.13333333333333333,11.733333333333333,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.0,1,14.0,3.0,3,1,2,11.0,1.0,1.0,0.0,125,125.0,1.0,1.0,1,1.0,125.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
18.0,1,7.0,3.0,3,4,2,12.0,3.0,7.0,7.0,174,24.857142857142858,0.42857142857142855,1.0,0,0.3684210526315789,9.157894736842104,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
11.0,1,31.0,2.0,4,4,4,17.0,0.0,1.0,3.0,221,221.0,0.0,0.5,0,0.08333333333333333,18.416666666666668,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1.0,3,11.0,4.0,5,1,3,12.0,1.0,2.0,4.0,170,85.0,0.5,0.8,1,1.0,85.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
8.0,1,22.0,4.0,4,5,9,15.0,3.0,7.0,10.0,295,42.142857142857146,0.42857142857142855,1.0,0,0.7777777777777778,32.77777777777778,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
12.0,3,7.0,3.0,5,5,6,15.0,1.0,2.0,1.0,154,77.0,0.5,0.6,0,0.15384615384615385,11.846153846153847,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
11.0,1,16.0,3.0,4,2,3,13.0,1.0,2.0,3.0,148,74.0,0.5,0.75,0,0.16666666666666666,12.333333333333334,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30.0,1,24.0,3.0,3,2,7,12.0,1.0,5.0,4.0,205,41.0,0.2,1.0,0,0.16129032258064516,6.612903225806452,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
9.0,1,8.0,2.0,3,4,2,11.0,0.0,1.0,2.0,122,122.0,0.0,0.6666666666666666,0,0.1,12.2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
12.0,1,34.0,3.0,4,5,4,20.0,0.0,1.0,3.0,143,143.0,0.0,0.75,0,0.07692307692307693,11.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
13.0,1,9.0,4.0,4,3,2,26.0,11.0,2.0,9.0,234,117.0,5.5,1.0,0,0.14285714285714285,16.714285714285715,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
11.0,3,16.0,3.0,4,3,1,14.0,1.0,2.0,7.0,187,93.5,0.5,0.75,0,0.16666666666666666,15.583333333333334,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
13.0,1,9.0,4.0,5,3,3,12.0,2.0,12.0,11.0,171,14.25,0.16666666666666666,0.8,0,0.8571428571428571,12.214285714285714,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18.0,1,11.0,4.0,2,5,3,15.0,2.0,15.0,14.0,317,21.133333333333333,0.13333333333333333,2.0,0,0.7894736842105263,16.68421052631579,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7.0,1,12.0,4.0,5,2,3,14.0,1.0,2.0,3.0,154,77.0,0.5,0.8,0,0.25,19.25,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
26.0,1,15.0,3.0,4,5,11,14.0,2.0,2.0,5.0,155,77.5,1.0,0.75,0,0.07407407407407407,5.7407407407407405,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1.0,1,32.0,4.0,4,4,3,20.0,1.0,8.0,9.0,145,18.125,0.125,1.0,1,4.0,72.5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
4.0,1,14.0,3.0,4,3,3,14.0,5.0,9.0,10.0,160,17.77777777777778,0.5555555555555556,0.75,0,1.8,32.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
18.0,1,11.0,3.0,4,4,11,13.0,2.0,3.0,4.0,184,61.333333333333336,0.6666666666666666,0.75,0,0.15789473684210525,9.68421052631579,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.0,3,12.0,3.0,4,5,3,12.0,2.0,2.0,3.0,149,74.5,1.0,0.75,1,1.0,74.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12.0,3,16.0,4.0,5,4,2,20.0,1.0,2.0,3.0,154,77.0,0.5,0.8,0,0.15384615384615385,11.846153846153847,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1.0,1,7.0,3.0,4,4,3,19.0,2.0,3.0,2.0,146,48.666666666666664,0.6666666666666666,0.75,1,1.5,73.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30.0,1,6.0,2.0,5,3,3,13.0,1.0,1.0,2.0,157,157.0,1.0,0.4,0,0.03225806451612903,5.064516129032258,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0.0,1,6.0,2.0,4,5,6,19.0,0.0,2.0,0.0,143,71.5,0.0,0.5,1,2.0,143.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19.0,1,14.0,3.0,4,3,6,20.0,2.0,2.0,3.0,170,85.0,1.0,0.75,0,0.1,8.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1.0,1,7.0,4.0,5,3,3,14.0,2.0,2.0,4.0,145,72.5,1.0,0.8,1,1.0,72.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
30.0,1,31.0,3.0,3,2,5,17.0,2.0,2.0,3.0,219,109.5,1.0,1.0,0,0.06451612903225806,7.064516129032258,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
27.0,3,15.0,4.0,4,2,7,15.0,1.0,2.0,3.0,243,121.5,0.5,1.0,0,0.07142857142857142,8.678571428571429,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
3.0,3,35.0,3.0,3,5,9,19.0,1.0,1.0,3.0,141,141.0,1.0,1.0,1,0.25,35.25,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
23.0,1,7.0,3.0,4,3,6,15.0,1.0,2.0,1.0,279,139.5,0.5,0.75,0,0.08333333333333333,11.625,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3.0,3,7.0,3.0,4,1,3,15.0,5.0,5.0,2.0,204,40.8,1.0,0.75,1,1.25,51.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5.0,3,9.0,4.0,4,2,6,14.0,2.0,2.0,6.0,191,95.5,1.0,1.0,0,0.3333333333333333,31.833333333333332,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
15.0,1,10.0,2.0,3,1,2,15.0,0.0,11.0,15.0,292,26.545454545454547,0.0,0.6666666666666666,0,0.6875,18.25,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.0,1,21.0,2.0,3,3,2,16.0,0.0,2.0,2.0,122,61.0,0.0,0.6666666666666666,0,0.2,12.2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1.0,3,28.0,3.0,5,4,3,14.0,2.0,2.0,1.0,146,73.0,1.0,0.6,1,1.0,73.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
8.0,3,14.0,3.0,4,1,5,11.0,3.0,4.0,12.0,204,51.0,0.75,0.75,0,0.4444444444444444,22.666666666666668,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
16.0,1,15.0,4.0,4,2,3,15.0,1.0,15.0,10.0,309,20.6,0.06666666666666667,1.0,0,0.8823529411764706,18.176470588235293,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
28.0,1,7.0,2.0,1,1,3,13.0,0.0,2.0,0.0,247,123.5,0.0,2.0,0,0.06896551724137931,8.517241379310345,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
19.0,1,16.0,3.0,4,4,10,19.0,2.0,2.0,16.0,148,74.0,1.0,0.75,0,0.1,7.4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
16.0,1,12.0,2.0,4,3,8,15.0,3.0,6.0,14.0,294,49.0,0.5,0.5,0,0.35294117647058826,17.294117647058822,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9.0,2,12.0,3.0,3,5,5,22.0,0.0,1.0,2.0,121,121.0,0.0,1.0,0,0.1,12.1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1.0,1,13.0,4.0,4,1,3,14.0,1.0,2.0,3.0,81,40.5,0.5,1.0,1,1.0,40.5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,1,14.0,3.0,4,5,7,13.0,0.0,1.0,7.0,124,124.0,0.0,0.75,1,1.0,124.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.0,1,9.0,2.0,3,3,2,12.0,6.0,7.0,7.0,141,20.142857142857142,0.8571428571428571,0.6666666666666666,1,7.0,141.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
9.0,1,34.0,3.0,4,3,4,17.0,2.0,2.0,8.0,194,97.0,1.0,0.75,0,0.2,19.4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
9.0,3,8.0,2.0,4,3,2,13.0,0.0,1.0,2.0,120,120.0,0.0,0.5,0,0.1,12.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3.0,1,8.0,3.0,4,5,2,13.0,1.0,2.0,3.0,179,89.5,0.5,0.75,1,0.5,44.75,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8.0,3,6.0,3.0,3,3,2,14.0,1.0,1.0,8.0,188,188.0,1.0,1.0,0,0.1111111111111111,20.88888888888889,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
23.0,1,32.0,3.0,4,5,3,15.0,2.0,2.0,5.0,157,78.5,1.0,0.75,0,0.08333333333333333,6.541666666666667,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3.0,1,15.0,3.0,3,3,8,18.0,1.0,1.0,7.0,147,147.0,1.0,1.0,1,0.25,36.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9.0,3,23.0,2.0,4,4,3,16.0,1.0,1.0,3.0,155,155.0,1.0,0.5,0,0.1,15.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
13.0,3,6.0,2.0,5,2,3,22.0,1.0,1.0,2.0,175,175.0,1.0,0.4,0,0.07142857142857142,12.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
24.0,1,12.0,3.0,4,3,1,14.0,3.0,7.0,7.0,128,18.285714285714285,0.42857142857142855,0.75,0,0.28,5.12,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20.0,1,29.0,3.0,3,2,2,12.0,11.0,15.0,6.0,203,13.533333333333333,0.7333333333333333,1.0,0,0.7142857142857143,9.666666666666666,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
13.0,1,17.0,4.0,4,3,9,22.0,3.0,2.0,3.0,260,130.0,1.5,1.0,0,0.14285714285714285,18.571428571428573,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
9.0,3,16.0,2.0,3,3,2,19.0,0.0,1.0,0.0,122,122.0,0.0,0.6666666666666666,0,0.1,12.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1.0,1,17.0,3.0,6,1,9,14.0,1.0,2.0,4.0,159,79.5,0.5,0.5,1,1.0,79.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
28.0,1,6.0,2.0,3,5,1,14.0,1.0,4.0,13.0,290,72.5,0.25,0.6666666666666666,0,0.13793103448275862,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16.0,1,20.0,3.0,3,5,7,24.0,1.0,1.0,0.0,272,272.0,1.0,1.0,0,0.058823529411764705,16.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
9.0,1,9.0,3.0,3,4,2,14.0,1.0,1.0,0.0,115,115.0,1.0,1.0,0,0.1,11.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.0,1,15.0,3.0,6,3,3,20.0,2.0,2.0,3.0,171,85.5,1.0,0.5,1,1.0,85.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.0,1,15.0,3.0,4,4,2,11.0,1.0,1.0,0.0,127,127.0,1.0,0.75,1,1.0,127.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
10.0,1,16.0,4.0,2,4,3,23.0,2.0,2.0,3.0,153,76.5,1.0,2.0,0,0.18181818181818182,13.909090909090908,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9.0,3,15.0,3.0,4,1,2,16.0,3.0,4.0,7.0,196,49.0,0.75,0.75,0,0.4,19.6,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8.0,1,34.0,4.0,4,4,4,16.0,2.0,2.0,3.0,148,74.0,1.0,1.0,0,0.2222222222222222,16.444444444444443,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9.0,1,6.0,3.0,4,4,2,11.0,1.0,2.0,2.0,121,60.5,0.5,0.75,0,0.2,12.1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
